วันที่,รหัสหวย,รางวัลทั้งหมด,4ตัวบน,3ตัวบน,2ตัวล่าง
2026-04-30,LV_R51,"{'lottoType': 'LV_R51', 'mainNumber': '884694', 'B4': '8846', 'B3': '846', 'B2': '46', 'L2': '94', 'T4': '4688', 'T3': '468', 'L3': []}",,,
2026-04-30,LV_R60,"{'lottoType': 'LV_R60', 'mainNumber': '714049', 'B4': '7140', 'B3': '140', 'B2': '40', 'L2': '49', 'T4': '0147', 'T3': '014', 'L3': []}",,,
2026-04-30,LV_R62,"{'lottoType': 'LV_R62', 'mainNumber': '891819', 'B4': '8918', 'B3': '918', 'B2': '18', 'L2': '19', 'T4': '1889', 'T3': '189', 'L3': []}",,,
2026-04-30,LV_R65,"{'lottoType': 'LV_R65', 'mainNumber': '309688', 'B4': '3096', 'B3': '096', 'B2': '96', 'L2': '88', 'T4': '0369', 'T3': '069', 'L3': []}",,,
2026-04-30,LV_R66,"{'lottoType': 'LV_R66', 'mainNumber': '015041', 'B4': '0150', 'B3': '150', 'B2': '50', 'L2': '41', 'T4': '0015', 'T3': '015', 'L3': []}",,,
2026-04-30,LV_R68,"{'lottoType': 'LV_R68', 'mainNumber': '700057', 'B4': '7000', 'B3': '000', 'B2': '00', 'L2': '57', 'T4': '0007', 'T3': '000', 'L3': []}",,,
2026-04-30,LV_R69,"{'lottoType': 'LV_R69', 'mainNumber': '425968', 'B4': '4259', 'B3': '259', 'B2': '59', 'L2': '68', 'T4': '2459', 'T3': '259', 'L3': []}",,,
2026-04-30,VNSPCb,"{'lottoType': 'VNSPCb', 'mainNumber': '7948', 'B4': '7948', 'B3': '948', 'B2': '48', 'L3': [], 'L2': '24'}",,,
2026-04-30,LV_R70,"{'lottoType': 'LV_R70', 'mainNumber': '776716', 'B4': '7767', 'B3': '767', 'B2': '67', 'L2': '16', 'T4': '6777', 'T3': '677', 'L3': []}",,,
2026-04-30,EGX30,"{'lottoType': 'EGX30', 'mainNumber': '097', 'B3': '097', 'B2': '97', 'L3': [], 'L2': '16'}",,,
2026-04-30,LATKVIP,"{'lottoType': 'LATKVIP', 'mainNumber': '31835', 'B3': '835', 'B2': '35', 'L3': [], 'L2': '18'}",,,
2026-04-30,LV_R52,"{'lottoType': 'LV_R52', 'mainNumber': '655368', 'B4': '6553', 'B3': '553', 'B2': '53', 'L2': '68', 'T4': '3556', 'T3': '355', 'L3': []}",,,
2026-04-30,LV_R86,"{'lottoType': 'LV_R86', 'mainNumber': '638641', 'B4': '6386', 'B3': '386', 'B2': '86', 'L2': '41', 'T4': '3668', 'T3': '368', 'L3': []}",,,
2026-04-30,LV_R87,"{'lottoType': 'LV_R87', 'mainNumber': '569770', 'B4': '5697', 'B3': '697', 'B2': '97', 'L2': '70', 'T4': '5679', 'T3': '679', 'L3': []}",,,
2026-04-30,LV_R88,"{'lottoType': 'LV_R88', 'mainNumber': '638285', 'B4': '6382', 'B3': '382', 'B2': '82', 'L2': '85', 'T4': '2368', 'T3': '238', 'L3': []}",,,
2026-04-30,LV_R89,"{'lottoType': 'LV_R89', 'mainNumber': '017257', 'B4': '0172', 'B3': '172', 'B2': '72', 'L2': '57', 'T4': '0127', 'T3': '127', 'L3': []}",,,
2026-04-30,LV_R55,"{'lottoType': 'LV_R55', 'mainNumber': '209353', 'B4': '2093', 'B3': '093', 'B2': '93', 'L2': '53', 'T4': '0239', 'T3': '039', 'L3': []}",,,
2026-04-30,LV_R90,"{'lottoType': 'LV_R90', 'mainNumber': '189474', 'B4': '1894', 'B3': '894', 'B2': '94', 'L2': '74', 'T4': '1489', 'T3': '489', 'L3': []}",,,
2026-04-30,LV_R54,"{'lottoType': 'LV_R54', 'mainNumber': '736460', 'B4': '7364', 'B3': '364', 'B2': '64', 'L2': '60', 'T4': '3467', 'T3': '346', 'L3': []}",,,
2026-04-30,LV_R13,"{'lottoType': 'LV_R13', 'mainNumber': '205769', 'B4': '2057', 'B3': '057', 'B2': '57', 'L2': '69', 'T4': '0257', 'T3': '057', 'L3': []}",,,
2026-04-30,LV_R14,"{'lottoType': 'LV_R14', 'mainNumber': '430988', 'B4': '4309', 'B3': '309', 'B2': '09', 'L2': '88', 'T4': '0349', 'T3': '039', 'L3': []}",,,
2026-04-30,LV_R15,"{'lottoType': 'LV_R15', 'mainNumber': '245324', 'B4': '2453', 'B3': '453', 'B2': '53', 'L2': '24', 'T4': '2345', 'T3': '345', 'L3': []}",,,
2026-04-30,LV_R16,"{'lottoType': 'LV_R16', 'mainNumber': '681542', 'B4': '6815', 'B3': '815', 'B2': '15', 'L2': '42', 'T4': '1568', 'T3': '158', 'L3': []}",,,
2026-04-30,LV_R18,"{'lottoType': 'LV_R18', 'mainNumber': '830330', 'B4': '8303', 'B3': '303', 'B2': '03', 'L2': '30', 'T4': '0338', 'T3': '033', 'L3': []}",,,
2026-04-30,LV_R17,"{'lottoType': 'LV_R17', 'mainNumber': '619484', 'B4': '6194', 'B3': '194', 'B2': '94', 'L2': '84', 'T4': '1469', 'T3': '149', 'L3': []}",,,
2026-04-30,NKY_1,"{'lottoType': 'NKY_1', 'mainNumber': '462', 'B3': '462', 'B2': '62', 'L3': [], 'L2': '84'}",,,
2026-04-30,LV_R56,"{'lottoType': 'LV_R56', 'mainNumber': '293411', 'B4': '2934', 'B3': '934', 'B2': '34', 'L2': '11', 'T4': '2349', 'T3': '349', 'L3': []}",,,
2026-04-30,LV_R25,"{'lottoType': 'LV_R25', 'mainNumber': '804969', 'B4': '8049', 'B3': '049', 'B2': '49', 'L2': '69', 'T4': '0489', 'T3': '049', 'L3': []}",,,
2026-04-30,SZSE_1,"{'lottoType': 'SZSE_1', 'mainNumber': '133', 'B3': '133', 'B2': '33', 'L3': [], 'L2': '59'}",,,
2026-04-30,LV_R26,"{'lottoType': 'LV_R26', 'mainNumber': '576639', 'B4': '5766', 'B3': '766', 'B2': '66', 'L2': '39', 'T4': '5667', 'T3': '667', 'L3': []}",,,
2026-04-30,LV_R75,"{'lottoType': 'LV_R75', 'mainNumber': '129796', 'B4': '1297', 'B3': '297', 'B2': '97', 'L2': '96', 'T4': '1279', 'T3': '279', 'L3': []}",,,
2026-04-30,LV_R35,"{'lottoType': 'LV_R35', 'mainNumber': '027671', 'B4': '0276', 'B3': '276', 'B2': '76', 'L2': '71', 'T4': '0267', 'T3': '267', 'L3': []}",,,
2026-04-30,LV_R41,"{'lottoType': 'LV_R41', 'mainNumber': '721065', 'B4': '7210', 'B3': '210', 'B2': '10', 'L2': '65', 'T4': '0127', 'T3': '012', 'L3': []}",,,
2026-04-30,SZSEVIP_2,"{'lottoType': 'SZSEVIP_2', 'mainNumber': '991', 'B3': '991', 'B2': '91', 'L3': [], 'L2': '81'}",,,
2026-04-30,LV_R24,"{'lottoType': 'LV_R24', 'mainNumber': '969145', 'B4': '9691', 'B3': '691', 'B2': '91', 'L2': '45', 'T4': '1699', 'T3': '169', 'L3': []}",,,
2026-04-30,HSIVIP_1,"{'lottoType': 'HSIVIP_1', 'mainNumber': '185', 'B3': '185', 'B2': '85', 'L3': [], 'L2': '33'}",,,
2026-04-30,LV_R28,"{'lottoType': 'LV_R28', 'mainNumber': '265209', 'B4': '2652', 'B3': '652', 'B2': '52', 'L2': '09', 'T4': '2256', 'T3': '256', 'L3': []}",,,
2026-04-30,VNHD,"{'lottoType': 'VNHD', 'mainNumber': '437', 'B3': '437', 'B2': '37', 'L3': [], 'L2': '26'}",,,
2026-04-30,LV_R31,"{'lottoType': 'LV_R31', 'mainNumber': '454966', 'B4': '4549', 'B3': '549', 'B2': '49', 'L2': '66', 'T4': '4459', 'T3': '459', 'L3': []}",,,
2026-04-30,LV_R32,"{'lottoType': 'LV_R32', 'mainNumber': '948379', 'B4': '9483', 'B3': '483', 'B2': '83', 'L2': '79', 'T4': '3489', 'T3': '348', 'L3': []}",,,
2026-04-30,LV_R33,"{'lottoType': 'LV_R33', 'mainNumber': '314178', 'B4': '3141', 'B3': '141', 'B2': '41', 'L2': '78', 'T4': '1134', 'T3': '114', 'L3': []}",,,
2026-04-30,LV_R37,"{'lottoType': 'LV_R37', 'mainNumber': '831842', 'B4': '8318', 'B3': '318', 'B2': '18', 'L2': '42', 'T4': '1388', 'T3': '138', 'L3': []}",,,
2026-04-30,LV_R38,"{'lottoType': 'LV_R38', 'mainNumber': '872076', 'B4': '8720', 'B3': '720', 'B2': '20', 'L2': '76', 'T4': '0278', 'T3': '027', 'L3': []}",,,
2026-04-30,LV_R77,"{'lottoType': 'LV_R77', 'mainNumber': '281741', 'B4': '2817', 'B3': '817', 'B2': '17', 'L2': '41', 'T4': '1278', 'T3': '178', 'L3': []}",,,
2026-04-30,HSIVIP_2,"{'lottoType': 'HSIVIP_2', 'mainNumber': '204', 'B3': '204', 'B2': '04', 'L3': [], 'L2': '60'}",,,
2026-04-30,LV_R45,"{'lottoType': 'LV_R45', 'mainNumber': '258035', 'B4': '2580', 'B3': '580', 'B2': '80', 'L2': '35', 'T4': '0258', 'T3': '058', 'L3': []}",,,
2026-04-30,LV_R50,"{'lottoType': 'LV_R50', 'mainNumber': '877207', 'B4': '8772', 'B3': '772', 'B2': '72', 'L2': '07', 'T4': '2778', 'T3': '277', 'L3': []}",,,
2026-04-30,LV_R46,"{'lottoType': 'LV_R46', 'mainNumber': '187062', 'B4': '1870', 'B3': '870', 'B2': '70', 'L2': '62', 'T4': '0178', 'T3': '078', 'L3': []}",,,
2026-04-30,LV_R83,"{'lottoType': 'LV_R83', 'mainNumber': '548015', 'B4': '5480', 'B3': '480', 'B2': '80', 'L2': '15', 'T4': '0458', 'T3': '048', 'L3': []}",,,
2026-04-30,LV_R85,"{'lottoType': 'LV_R85', 'mainNumber': '263617', 'B4': '2636', 'B3': '636', 'B2': '36', 'L2': '17', 'T4': '2366', 'T3': '366', 'L3': []}",,,
2026-04-30,VNLOT,"{'lottoType': 'VNLOT', 'mainNumber': '2075', 'B4': '2075', 'B3': '075', 'B2': '75', 'L3': [], 'L2': '57'}",,,
2026-04-30,LV_R58,"{'lottoType': 'LV_R58', 'mainNumber': '024527', 'B4': '0245', 'B3': '245', 'B2': '45', 'L2': '27', 'T4': '0245', 'T3': '245', 'L3': []}",,,
2026-04-30,LV_R11,"{'lottoType': 'LV_R11', 'mainNumber': '057885', 'B4': '0578', 'B3': '578', 'B2': '78', 'L2': '85', 'T4': '0578', 'T3': '578', 'L3': []}",,,
2026-04-30,LV_R10,"{'lottoType': 'LV_R10', 'mainNumber': '675314', 'B4': '6753', 'B3': '753', 'B2': '53', 'L2': '14', 'T4': '3567', 'T3': '357', 'L3': []}",,,
2026-04-30,LV_R01,,,,
2026-04-30,LV_R03,"{'lottoType': 'LV_R03', 'mainNumber': '699119', 'B4': '6991', 'B3': '991', 'B2': '91', 'L2': '19', 'T4': '1699', 'T3': '199', 'L3': []}",,,
2026-04-30,LV_R05,"{'lottoType': 'LV_R05', 'mainNumber': '132154', 'B4': '1321', 'B3': '321', 'B2': '21', 'L2': '54', 'T4': '1123', 'T3': '123', 'L3': []}",,,
2026-04-30,LV_R07,"{'lottoType': 'LV_R07', 'mainNumber': '247395', 'B4': '2473', 'B3': '473', 'B2': '73', 'L2': '95', 'T4': '2347', 'T3': '347', 'L3': []}",,,
2026-04-30,LV_R09,"{'lottoType': 'LV_R09', 'mainNumber': '606586', 'B4': '6065', 'B3': '065', 'B2': '65', 'L2': '86', 'T4': '0566', 'T3': '056', 'L3': []}",,,
2026-04-30,LV_R02,"{'lottoType': 'LV_R02', 'mainNumber': '133135', 'B4': '1331', 'B3': '331', 'B2': '31', 'L2': '35', 'T4': '1133', 'T3': '133', 'L3': []}",,,
2026-04-30,LV_R04,"{'lottoType': 'LV_R04', 'mainNumber': '427946', 'B4': '4279', 'B3': '279', 'B2': '79', 'L2': '46', 'T4': '2479', 'T3': '279', 'L3': []}",,,
2026-04-30,LV_R06,"{'lottoType': 'LV_R06', 'mainNumber': '074849', 'B4': '0748', 'B3': '748', 'B2': '48', 'L2': '49', 'T4': '0478', 'T3': '478', 'L3': []}",,,
2026-04-30,LV_R08,"{'lottoType': 'LV_R08', 'mainNumber': '224129', 'B4': '2241', 'B3': '241', 'B2': '41', 'L2': '29', 'T4': '1224', 'T3': '124', 'L3': []}",,,
2026-04-30,LV_R12,"{'lottoType': 'LV_R12', 'mainNumber': '920910', 'B4': '9209', 'B3': '209', 'B2': '09', 'L2': '10', 'T4': '0299', 'T3': '029', 'L3': []}",,,
2026-04-30,VNVIP,"{'lottoType': 'VNVIP', 'mainNumber': '2864', 'B4': '2864', 'B3': '864', 'B2': '64', 'L3': [], 'L2': '71'}",,,
2026-04-30,GRAND_DRAGON_4D,"{'lottoType': 'GRAND_DRAGON_4D', 'A1': '7280', 'B1': '3508', 'C1': '0759', 'special': ['6759', '8404', '7238', '5033', '6191', '9115', '7539', '1528', '6854', '3261'], 'consolation': ['9571', '4367', '9672', '0471', '6658', '2853', '2794', '6243', '4198', '0139']}",,,
2026-04-30,LV_R61,"{'lottoType': 'LV_R61', 'mainNumber': '355177', 'B4': '3551', 'B3': '551', 'B2': '51', 'L2': '77', 'T4': '1355', 'T3': '155', 'L3': []}",,,
2026-04-30,LAVIP,"{'lottoType': 'LAVIP', 'mainNumber': '39016', 'B4': '9016', 'B3': '016', 'B2': '16', 'L3': [], 'L2': '90'}",,,
2026-04-30,VNPTN,"{'lottoType': 'VNPTN', 'mainNumber': '5962', 'B4': '5962', 'B3': '962', 'B2': '62', 'L3': [], 'L2': '24'}",,,
2026-04-30,LASMK,"{'lottoType': 'LASMK', 'mainNumber': '09831', 'B4': '9831', 'B3': '831', 'B2': '31', 'L3': [], 'L2': '98'}",,,
2026-04-30,LV_R63,"{'lottoType': 'LV_R63', 'mainNumber': '020134', 'B4': '0201', 'B3': '201', 'B2': '01', 'L2': '34', 'T4': '0012', 'T3': '012', 'L3': []}",,,
2026-04-30,LV_R64,"{'lottoType': 'LV_R64', 'mainNumber': '307058', 'B4': '3070', 'B3': '070', 'B2': '70', 'L2': '58', 'T4': '0037', 'T3': '007', 'L3': []}",,,
2026-04-30,LALOT,"{'lottoType': 'LALOT', 'mainNumber': '045292', 'B4': '5292', 'B3': '292', 'B2': '92', 'L3': [], 'L2': '52'}",,,
2026-04-30,UKXVIP,"{'lottoType': 'UKXVIP', 'mainNumber': '228', 'B3': '228', 'B2': '28', 'L3': [], 'L2': '19'}",,,
2026-04-30,VNEXT,"{'lottoType': 'VNEXT', 'mainNumber': '5848', 'B4': '5848', 'B3': '848', 'B2': '48', 'L3': [], 'L2': '90'}",,,
2026-04-30,LATK5D,"{'lottoType': 'LATK5D', 'mainNumber': '40095', 'B3': '095', 'B2': '95', 'L3': [], 'L2': '00'}",,,
2026-04-30,UKX,"{'lottoType': 'UKX', 'mainNumber': '882', 'B3': '882', 'B2': '82', 'L3': [], 'L2': '71'}",,,
2026-04-30,LV_R67,"{'lottoType': 'LV_R67', 'mainNumber': '696440', 'B4': '6964', 'B3': '964', 'B2': '64', 'L2': '40', 'T4': '4669', 'T3': '469', 'L3': []}",,,
2026-04-30,LASTRVIP,"{'lottoType': 'LASTRVIP', 'mainNumber': '37196', 'B4': '7196', 'B3': '196', 'B2': '96', 'L3': [], 'L2': '37'}",,,
2026-04-30,LV_R71,"{'lottoType': 'LV_R71', 'mainNumber': '737037', 'B4': '7370', 'B3': '370', 'B2': '70', 'L2': '37', 'T4': '0377', 'T3': '037', 'L3': []}",,,
2026-04-30,LV_R72,"{'lottoType': 'LV_R72', 'mainNumber': '027659', 'B4': '0276', 'B3': '276', 'B2': '76', 'L2': '59', 'T4': '0267', 'T3': '267', 'L3': []}",,,
2026-04-30,LV_R74,"{'lottoType': 'LV_R74', 'mainNumber': '870911', 'B4': '8709', 'B3': '709', 'B2': '09', 'L2': '11', 'T4': '0789', 'T3': '079', 'L3': []}",,,
2026-04-30,LV_R73,"{'lottoType': 'LV_R73', 'mainNumber': '777423', 'B4': '7774', 'B3': '774', 'B2': '74', 'L2': '23', 'T4': '4777', 'T3': '477', 'L3': []}",,,
2026-04-30,MOEX,"{'lottoType': 'MOEX', 'mainNumber': '680', 'B3': '680', 'B2': '80', 'L3': [], 'L2': '72'}",,,
2026-04-29,EGX30,"{'lottoType': 'EGX30', 'mainNumber': '313', 'B3': '313', 'B2': '13', 'L3': [], 'L2': '52'}",,,
2026-04-29,LV_R64,"{'lottoType': 'LV_R64', 'mainNumber': '325197', 'B4': '3251', 'B3': '251', 'B2': '51', 'L2': '97', 'T4': '1235', 'T3': '125', 'L3': []}",,,
2026-04-29,LALOT,"{'lottoType': 'LALOT', 'mainNumber': '897768', 'B4': '7768', 'B3': '768', 'B2': '68', 'L3': [], 'L2': '77'}",,,
2026-04-29,LASMK,"{'lottoType': 'LASMK', 'mainNumber': '09167', 'B4': '9167', 'B3': '167', 'B2': '67', 'L3': [], 'L2': '91'}",,,
2026-04-29,LATK5D,"{'lottoType': 'LATK5D', 'mainNumber': '07490', 'B3': '490', 'B2': '90', 'L3': [], 'L2': '74'}",,,
2026-04-29,LV_R68,"{'lottoType': 'LV_R68', 'mainNumber': '207798', 'B4': '2077', 'B3': '077', 'B2': '77', 'L2': '98', 'T4': '0277', 'T3': '077', 'L3': []}",,,
2026-04-29,LV_R69,"{'lottoType': 'LV_R69', 'mainNumber': '408561', 'B4': '4085', 'B3': '085', 'B2': '85', 'L2': '61', 'T4': '0458', 'T3': '058', 'L3': []}",,,
2026-04-29,LV_R70,"{'lottoType': 'LV_R70', 'mainNumber': '851010', 'B4': '8510', 'B3': '510', 'B2': '10', 'L2': '10', 'T4': '0158', 'T3': '015', 'L3': []}",,,
2026-04-29,LV_R74,"{'lottoType': 'LV_R74', 'mainNumber': '998742', 'B4': '9987', 'B3': '987', 'B2': '87', 'L2': '42', 'T4': '7899', 'T3': '789', 'L3': []}",,,
2026-04-29,LASTRVIP,"{'lottoType': 'LASTRVIP', 'mainNumber': '22740', 'B4': '2740', 'B3': '740', 'B2': '40', 'L3': [], 'L2': '22'}",,,
2026-04-29,LV_R72,"{'lottoType': 'LV_R72', 'mainNumber': '489166', 'B4': '4891', 'B3': '891', 'B2': '91', 'L2': '66', 'T4': '1489', 'T3': '189', 'L3': []}",,,
2026-04-29,LV_R73,"{'lottoType': 'LV_R73', 'mainNumber': '346090', 'B4': '3460', 'B3': '460', 'B2': '60', 'L2': '90', 'T4': '0346', 'T3': '046', 'L3': []}",,,
2026-04-29,VNEXT,"{'lottoType': 'VNEXT', 'mainNumber': '6334', 'B4': '6334', 'B3': '334', 'B2': '34', 'L3': [], 'L2': '51'}",,,
2026-04-29,MOEX,"{'lottoType': 'MOEX', 'mainNumber': '208', 'B3': '208', 'B2': '08', 'L3': [], 'L2': '75'}",,,
2026-04-29,LV_R87,"{'lottoType': 'LV_R87', 'mainNumber': '993311', 'B4': '9933', 'B3': '933', 'B2': '33', 'L2': '11', 'T4': '3399', 'T3': '339', 'L3': []}",,,
2026-04-29,Laaoo,"{'lottoType': 'Laaoo', 'mainNumber': '17895', 'B4': '7895', 'B3': '895', 'B2': '95', 'L3': [], 'L2': '17'}",,,
2026-04-29,LV_R84,"{'lottoType': 'LV_R84', 'mainNumber': '574775', 'B4': '5747', 'B3': '747', 'B2': '47', 'L2': '75', 'T4': '4577', 'T3': '477', 'L3': []}",,,
2026-04-29,UKX,"{'lottoType': 'UKX', 'mainNumber': '311', 'B3': '311', 'B2': '11', 'L3': [], 'L2': '68'}",,,
2026-04-29,DAX,"{'lottoType': 'DAX', 'mainNumber': '456', 'B3': '456', 'B2': '56', 'L3': [], 'L2': '70'}",,,
2026-04-29,LV_R79,"{'lottoType': 'LV_R79', 'mainNumber': '613408', 'B4': '6134', 'B3': '134', 'B2': '34', 'L2': '08', 'T4': '1346', 'T3': '134', 'L3': []}",,,
2026-04-29,LV_R86,"{'lottoType': 'LV_R86', 'mainNumber': '719354', 'B4': '7193', 'B3': '193', 'B2': '93', 'L2': '54', 'T4': '1379', 'T3': '139', 'L3': []}",,,
2026-04-29,LV_R80,"{'lottoType': 'LV_R80', 'mainNumber': '355457', 'B4': '3554', 'B3': '554', 'B2': '54', 'L2': '57', 'T4': '3455', 'T3': '455', 'L3': []}",,,
2026-04-29,LV_R81,"{'lottoType': 'LV_R81', 'mainNumber': '580037', 'B4': '5800', 'B3': '800', 'B2': '00', 'L2': '37', 'T4': '0058', 'T3': '008', 'L3': []}",,,
2026-04-29,DJIVIP,"{'lottoType': 'DJIVIP', 'mainNumber': '3294', 'B4': '3294', 'B3': '294', 'B2': '94', 'L3': [], 'L2': '60'}",,,
2026-04-29,LV_R85,"{'lottoType': 'LV_R85', 'mainNumber': '747431', 'B4': '7474', 'B3': '474', 'B2': '74', 'L2': '31', 'T4': '4477', 'T3': '447', 'L3': []}",,,
2026-04-29,LV_R82,"{'lottoType': 'LV_R82', 'mainNumber': '421889', 'B4': '4218', 'B3': '218', 'B2': '18', 'L2': '89', 'T4': '1248', 'T3': '128', 'L3': []}",,,
2026-04-29,LV_R83,"{'lottoType': 'LV_R83', 'mainNumber': '042395', 'B4': '0423', 'B3': '423', 'B2': '23', 'L2': '95', 'T4': '0234', 'T3': '234', 'L3': []}",,,
2026-04-29,LV_R88,"{'lottoType': 'LV_R88', 'mainNumber': '622061', 'B4': '6220', 'B3': '220', 'B2': '20', 'L2': '61', 'T4': '0226', 'T3': '022', 'L3': []}",,,
2026-04-29,LV_R89,"{'lottoType': 'LV_R89', 'mainNumber': '009213', 'B4': '0092', 'B3': '092', 'B2': '92', 'L2': '13', 'T4': '0029', 'T3': '029', 'L3': []}",,,
2026-04-29,LV_R90,"{'lottoType': 'LV_R90', 'mainNumber': '630039', 'B4': '6300', 'B3': '300', 'B2': '00', 'L2': '39', 'T4': '0036', 'T3': '003', 'L3': []}",,,
2026-04-29,LV_R56,"{'lottoType': 'LV_R56', 'mainNumber': '588756', 'B4': '5887', 'B3': '887', 'B2': '87', 'L2': '56', 'T4': '5788', 'T3': '788', 'L3': []}",,,
2026-04-29,LV_R61,"{'lottoType': 'LV_R61', 'mainNumber': '037534', 'B4': '0375', 'B3': '375', 'B2': '75', 'L2': '34', 'T4': '0357', 'T3': '357', 'L3': []}",,,
2026-04-29,DJI,"{'lottoType': 'DJI', 'mainNumber': '181', 'B3': '181', 'B2': '81', 'L3': [], 'L2': '12'}",,,
2026-04-29,LV_R32,"{'lottoType': 'LV_R32', 'mainNumber': '420688', 'B4': '4206', 'B3': '206', 'B2': '06', 'L2': '88', 'T4': '0246', 'T3': '026', 'L3': []}",,,
2026-04-29,LV_R03,"{'lottoType': 'LV_R03', 'mainNumber': '083442', 'B4': '0834', 'B3': '834', 'B2': '34', 'L2': '42', 'T4': '0348', 'T3': '348', 'L3': []}",,,
2026-04-29,LV_R04,"{'lottoType': 'LV_R04', 'mainNumber': '058608', 'B4': '0586', 'B3': '586', 'B2': '86', 'L2': '08', 'T4': '0568', 'T3': '568', 'L3': []}",,,
2026-04-29,LV_R10,"{'lottoType': 'LV_R10', 'mainNumber': '715316', 'B4': '7153', 'B3': '153', 'B2': '53', 'L2': '16', 'T4': '1357', 'T3': '135', 'L3': []}",,,
2026-04-29,NKYVIP_1,"{'lottoType': 'NKYVIP_1', 'mainNumber': '397', 'B3': '397', 'B2': '97', 'L3': [], 'L2': '16'}",,,
2026-04-29,VNKCH,"{'lottoType': 'VNKCH', 'mainNumber': '3722', 'B4': '3722', 'B3': '722', 'B2': '22', 'L3': [], 'L2': '59'}",,,
2026-04-29,LV_R12,"{'lottoType': 'LV_R12', 'mainNumber': '521345', 'B4': '5213', 'B3': '213', 'B2': '13', 'L2': '45', 'T4': '1235', 'T3': '123', 'L3': []}",,,
2026-04-29,LV_R33,"{'lottoType': 'LV_R33', 'mainNumber': '676349', 'B4': '6763', 'B3': '763', 'B2': '63', 'L2': '49', 'T4': '3667', 'T3': '367', 'L3': []}",,,
2026-04-29,LV_R13,"{'lottoType': 'LV_R13', 'mainNumber': '661267', 'B4': '6612', 'B3': '612', 'B2': '12', 'L2': '67', 'T4': '1266', 'T3': '126', 'L3': []}",,,
2026-04-29,VNSTR,"{'lottoType': 'VNSTR', 'mainNumber': '213', 'B3': '213', 'B2': '13', 'L3': [], 'L2': '39'}",,,
2026-04-29,LV_R39,"{'lottoType': 'LV_R39', 'mainNumber': '477884', 'B4': '4778', 'B3': '778', 'B2': '78', 'L2': '84', 'T4': '4778', 'T3': '778', 'L3': []}",,,
2026-04-29,LV_R18,"{'lottoType': 'LV_R18', 'mainNumber': '598544', 'B4': '5985', 'B3': '985', 'B2': '85', 'L2': '44', 'T4': '5589', 'T3': '589', 'L3': []}",,,
2026-04-29,LV_R50,"{'lottoType': 'LV_R50', 'mainNumber': '426424', 'B4': '4264', 'B3': '264', 'B2': '64', 'L2': '24', 'T4': '2446', 'T3': '246', 'L3': []}",,,
2026-04-29,LV_R48,"{'lottoType': 'LV_R48', 'mainNumber': '401117', 'B4': '4011', 'B3': '011', 'B2': '11', 'L2': '17', 'T4': '0114', 'T3': '011', 'L3': []}",,,
2026-04-29,LV_R51,"{'lottoType': 'LV_R51', 'mainNumber': '310770', 'B4': '3107', 'B3': '107', 'B2': '07', 'L2': '70', 'T4': '0137', 'T3': '017', 'L3': []}",,,
2026-04-29,SZSEVIP_1,"{'lottoType': 'SZSEVIP_1', 'mainNumber': '801', 'B3': '801', 'B2': '01', 'L3': [], 'L2': '12'}",,,
2026-04-29,LV_R43,"{'lottoType': 'LV_R43', 'mainNumber': '258236', 'B4': '2582', 'B3': '582', 'B2': '82', 'L2': '36', 'T4': '2258', 'T3': '258', 'L3': []}",,,
2026-04-29,LV_R52,"{'lottoType': 'LV_R52', 'mainNumber': '849186', 'B4': '8491', 'B3': '491', 'B2': '91', 'L2': '86', 'T4': '1489', 'T3': '149', 'L3': []}",,,
2026-04-29,LOEX,"{'lottoType': 'LOEX', 'mainNumber': '80038', 'B4': '0038', 'B3': '038', 'B2': '38', 'L3': [], 'L2': '80'}",,,
2026-04-29,VNHD,"{'lottoType': 'VNHD', 'mainNumber': '891', 'B3': '891', 'B2': '91', 'L3': [], 'L2': '73'}",,,
2026-04-29,NKY_1,,,,
2026-04-29,LV_R35,"{'lottoType': 'LV_R35', 'mainNumber': '211303', 'B4': '2113', 'B3': '113', 'B2': '13', 'L2': '03', 'T4': '1123', 'T3': '113', 'L3': []}",,,
2026-04-29,VNTV,"{'lottoType': 'VNTV', 'mainNumber': '3503', 'B4': '3503', 'B3': '503', 'B2': '03', 'L3': [], 'L2': '56'}",,,
2026-04-29,LV_R24,"{'lottoType': 'LV_R24', 'mainNumber': '673861', 'B4': '6738', 'B3': '738', 'B2': '38', 'L2': '61', 'T4': '3678', 'T3': '378', 'L3': []}",,,
2026-04-29,LV_R37,"{'lottoType': 'LV_R37', 'mainNumber': '496593', 'B4': '4965', 'B3': '965', 'B2': '65', 'L2': '93', 'T4': '4569', 'T3': '569', 'L3': []}",,,
2026-04-29,LAHD,"{'lottoType': 'LAHD', 'mainNumber': '07083', 'B4': '7083', 'B3': '083', 'B2': '83', 'L3': [], 'L2': '07'}",,,
2026-04-29,SINGAPORE_4D,"{'lottoType': 'SINGAPORE_4D', 'A1': '1167', 'B1': '5729', 'C1': '8464', 'special': ['2694', '5273', '6515', '7008', '7567', '7893', '9323', '9427', '9443', '9746'], 'consolation': ['0412', '1066', '4192', '4551', '6935', '8335', '8380', '8896', '8934', '9312']}",,,
2026-04-29,LATV,"{'lottoType': 'LATV', 'mainNumber': '56362', 'B4': '6362', 'B3': '362', 'B2': '62', 'L3': [], 'L2': '56'}",,,
